Date,Open,High,Low,Close,Volume
3-May-18,67.68,68.6,67.21,68.43,691220
4-May-18,68.5,69.97,68.12,69.72,690880
7-May-18,69.85,70.84,69.51,70.73,758920
8-May-18,70.03,70.4,67.63,69.06,1250000
9-May-18,70.05,71.36,69.85,71.14,863390
10-May-18,71.23,71.89,70.56,71.36,749810
11-May-18,71.45,71.63,70.45,70.7,634150
14-May-18,70.54,71.26,70.26,70.96,592830
15-May-18,71.15,71.92,70.42,71.31,815290
16-May-18,71.02,71.59,70.66,71.49,574280
17-May-18,71.56,72.3,71.09,71.49,562640
18-May-18,71.6,71.75,70.99,71.28,211790
21-May-18,71.47,72.59,71.25,72.24,119890
22-May-18,72.53,72.83,71.9,72.13,31970
23-May-18,72.11,72.26,71.19,71.84,702790
24-May-18,71.83,72.0,70.52,70.71,640730
25-May-18,70.65,70.8,67.42,67.88,955350
29-May-18,67.55,67.55,65.8,66.73,1060000
30-May-18,66.85,68.67,66.35,68.21,726890
31-May-18,68.24,68.3,66.56,67.04,917560
1-Jun-18,67.07,67.34,65.51,65.81,781100
4-Jun-18,65.71,66.04,64.57,64.75,696050
5-Jun-18,64.94,65.57,64.22,65.52,714670
6-Jun-18,65.51,65.96,64.27,64.73,708830
7-Jun-18,65.07,66.07,64.81,65.95,675040
8-Jun-18,65.98,66.24,65.15,65.74,571220
11-Jun-18,65.56,66.35,64.85,66.1,558280
12-Jun-18,66.05,66.7,65.87,66.36,524410
13-Jun-18,66.01,66.89,65.52,66.64,626400
14-Jun-18,66.62,67.16,66.36,66.89,460170
15-Jun-18,67.0,67.09,64.29,65.06,512590
18-Jun-18,64.4,65.98,63.59,65.85,218930
19-Jun-18,65.82,65.9,64.39,65.07,122650
20-Jun-18,65.11,66.53,65.01,66.22,30650
21-Jun-18,65.34,66.22,64.34,65.54,760720
22-Jun-18,65.93,69.38,65.71,68.58,1140000
25-Jun-18,68.75,69.44,67.78,68.08,816210
26-Jun-18,68.21,70.91,67.72,70.53,848540
27-Jun-18,70.68,73.06,70.56,72.76,775160
28-Jun-18,72.27,74.03,72.2,73.45,717350
29-Jun-18,73.33,74.46,72.93,74.15,602400
2-Jul-18,73.62,74.35,72.51,73.94,652170
3-Jul-18,74.08,75.27,72.73,74.14,667240
5-Jul-18,74.23,74.9,72.53,72.94,841630
6-Jul-18,73.16,74.01,72.14,73.8,611420
9-Jul-18,73.87,74.28,72.99,73.85,533000
10-Jul-18,74.04,74.7,73.65,74.11,586830
11-Jul-18,74.2,74.26,70.02,70.38,861730
12-Jul-18,70.6,71.24,69.23,70.33,707890
13-Jul-18,70.38,71.66,69.84,71.01,530280
16-Jul-18,70.52,70.87,67.58,68.06,530480
17-Jul-18,68.03,68.44,67.03,68.08,440730
18-Jul-18,67.61,69.06,67.04,68.76,187310
19-Jul-18,69.0,70.17,67.8,69.46,103220
20-Jul-18,69.39,71.1,69.37,70.46,25560
23-Jul-18,68.17,69.31,67.6,67.89,555920
24-Jul-18,67.8,69.05,67.56,68.52,524590
25-Jul-18,68.77,69.7,68.2,69.3,622910
26-Jul-18,69.38,69.92,68.92,69.61,489060
27-Jul-18,69.58,69.77,68.26,68.69,460450
30-Jul-18,69.01,70.43,68.8,70.13,463010
31-Jul-18,70.05,70.22,67.98,68.76,519070
1-Aug-18,68.43,68.52,67.31,67.66,576560
2-Aug-18,67.86,69.36,66.92,68.96,531070
3-Aug-18,68.99,69.24,67.87,68.49,476620
6-Aug-18,68.65,69.92,68.5,69.01,495610
7-Aug-18,68.9,69.83,68.81,69.17,485030
8-Aug-18,69.09,69.37,66.32,66.94,760310
9-Aug-18,66.79,67.41,66.49,66.81,509400
10-Aug-18,66.74,67.87,66.14,67.63,524490
13-Aug-18,67.78,67.95,65.71,67.2,578220
14-Aug-18,67.42,68.37,66.58,67.04,538480
15-Aug-18,66.62,66.9,64.51,65.01,573470
16-Aug-18,64.95,65.52,64.43,65.46,383380
17-Aug-18,65.47,66.39,65.3,65.91,171400
20-Aug-18,65.91,66.68,65.59,66.43,112710
21-Aug-18,66.62,68.1,66.52,67.35,27150
22-Aug-18,66.08,68.15,65.98,67.86,581900
23-Aug-18,68.07,68.12,67.32,67.83,450690
24-Aug-18,67.9,69.31,67.78,68.72,517800
27-Aug-18,68.57,68.97,68.34,68.87,332610
28-Aug-18,68.93,69.2,68.21,68.53,426830
29-Aug-18,68.54,69.76,68.37,69.51,497100
30-Aug-18,69.71,70.5,69.55,70.25,445580
31-Aug-18,70.06,70.36,69.64,69.8,419740
4-Sep-18,69.89,71.4,69.08,69.87,785980
5-Sep-18,69.43,69.59,68.56,68.72,542100
6-Sep-18,68.64,69.02,67.0,67.77,633820
7-Sep-18,67.88,68.08,66.86,67.75,530900
10-Sep-18,67.82,68.52,67.33,67.54,571170
11-Sep-18,67.53,70.01,67.48,69.25,676870
12-Sep-18,69.89,71.26,69.5,70.37,800540
13-Sep-18,70.24,70.28,68.35,68.59,684940
14-Sep-18,68.79,69.91,67.94,68.99,611080
17-Sep-18,68.93,69.72,68.53,68.91,422290
18-Sep-18,68.8,70.42,68.53,69.85,234200
19-Sep-18,69.71,71.5,69.65,71.12,125210
20-Sep-18,71.39,71.81,70.73,70.8,28400
21-Sep-18,70.2,71.8,69.98,70.78,855940
24-Sep-18,71.14,72.74,71.14,72.08,576890
25-Sep-18,72.25,72.78,71.89,72.28,551280
26-Sep-18,72.09,72.38,71.47,71.57,464460
27-Sep-18,72.01,72.6,71.71,72.12,454550
28-Sep-18,72.18,73.73,71.88,73.25,544050
1-Oct-18,73.29,75.77,72.95,75.3,601450
2-Oct-18,75.42,75.91,74.93,75.23,463620
3-Oct-18,75.12,76.9,74.3,76.41,698820
4-Oct-18,76.18,76.47,73.88,74.33,687950
5-Oct-18,74.67,75.22,73.83,74.34,613220
8-Oct-18,74.4,74.58,73.07,74.29,554940
9-Oct-18,74.21,75.28,74.0,74.96,623540
10-Oct-18,74.66,75.08,72.38,73.17,652740
11-Oct-18,72.68,72.76,70.51,70.97,783960
12-Oct-18,70.99,72.01,70.64,71.34,626670
15-Oct-18,71.85,72.7,70.85,71.78,568610
16-Oct-18,71.72,72.29,71.02,71.92,535000
17-Oct-18,72.17,72.43,69.43,69.75,651580
18-Oct-18,70.03,70.03,68.47,68.65,215340
19-Oct-18,68.68,69.77,68.56,69.12,108310
22-Oct-18,69.41,69.65,68.27,69.17,27420
23-Oct-18,69.55,69.66,65.74,66.43,853270
24-Oct-18,66.17,67.72,66.05,66.82,775960
25-Oct-18,66.36,67.65,65.99,67.33,573100
26-Oct-18,66.95,67.88,66.2,67.59,595210
29-Oct-18,67.55,67.95,66.29,67.04,477490
30-Oct-18,66.68,67.26,65.33,66.18,680440
31-Oct-18,66.32,67.0,64.81,65.31,666490
1-Nov-18,64.88,65.39,63.11,63.69,790290
2-Nov-18,63.5,63.95,62.63,63.14,708910
5-Nov-18,62.99,64.14,62.52,63.1,609130
6-Nov-18,62.7,63.32,61.31,62.21,761240
7-Nov-18,61.74,63.18,61.2,61.67,866630
8-Nov-18,61.64,62.42,60.4,60.67,764550
9-Nov-18,60.75,60.79,59.26,60.19,821730
12-Nov-18,60.7,61.28,58.68,59.93,806220
13-Nov-18,58.88,59.35,54.75,55.69,1100000
14-Nov-18,55.27,57.37,55.13,56.25,844700
15-Nov-18,56.02,57.26,55.59,56.46,256500
16-Nov-18,56.58,57.96,55.89,56.46,159000
19-Nov-18,56.72,57.33,55.08,56.76,33580
20-Nov-18,57.39,57.44,52.77,53.43,983120
21-Nov-18,53.39,55.86,53.39,54.63,734280
23-Nov-18,54.66,54.82,50.15,50.42,1010000
26-Nov-18,50.62,52.25,50.1,51.63,663110
27-Nov-18,51.54,52.38,50.3,51.56,764010
28-Nov-18,52.09,52.56,50.06,50.29,831690
29-Nov-18,50.31,52.2,49.41,51.45,812720
30-Nov-18,51.27,51.79,49.65,50.93,796710
3-Dec-18,52.45,53.85,52.03,52.95,758010
4-Dec-18,53.13,54.55,52.43,53.25,738130
6-Dec-18,52.93,53.3,50.08,51.49,987270
7-Dec-18,51.76,54.22,50.6,52.61,987720
10-Dec-18,52.03,52.81,50.53,51.0,733230
11-Dec-18,50.89,52.43,50.7,51.65,665260
12-Dec-18,51.95,52.88,50.94,51.15,730810
13-Dec-18,51.2,53.27,50.35,52.58,733630
14-Dec-18,52.83,52.95,50.84,51.2,526840
17-Dec-18,51.25,51.87,49.01,49.88,211260
18-Dec-18,49.16,49.59,45.79,46.24,120100
19-Dec-18,45.93,48.0,45.93,47.2,37160
20-Dec-18,47.39,47.51,45.67,45.88,794130
21-Dec-18,46.25,46.77,45.13,45.59,694000
24-Dec-18,45.45,46.24,42.36,42.53,415860
26-Dec-18,42.85,47.0,42.52,46.22,698410
27-Dec-18,46.58,46.7,44.37,44.61,665590
28-Dec-18,45.44,46.22,44.42,45.33,564390
31-Dec-18,45.22,46.53,44.73,45.41,476970
2-Jan-19,45.8,47.78,44.35,46.54,850480
3-Jan-19,46.26,47.49,45.35,47.09,788720
4-Jan-19,46.9,49.22,46.65,47.96,817280
7-Jan-19,48.3,49.79,48.11,48.52,819940
8-Jan-19,48.73,49.95,48.31,49.78,765980
9-Jan-19,49.8,52.58,49.71,52.36,891920
10-Jan-19,52.18,52.78,51.37,52.59,821780
11-Jan-19,52.28,53.31,51.18,51.59,812340
14-Jan-19,51.73,52.11,50.38,50.51,791530
15-Jan-19,50.78,52.3,50.64,52.11,664180
16-Jan-19,52.0,52.52,51.26,52.31,694180
17-Jan-19,52.3,52.58,50.98,52.07,288560
18-Jan-19,52.23,53.92,52.09,53.8,193100
22-Jan-19,53.73,54.24,51.8,52.57,46030
